2023-01-12 15:05:33,477:Key.ctrl_l
2023-01-12 15:05:33,978:Key.ctrl_l
2023-01-12 15:05:34,008:Key.ctrl_l
2023-01-12 15:05:34,039:Key.ctrl_l
2023-01-12 15:05:34,071:Key.ctrl_l
2023-01-12 15:05:34,100:Key.ctrl_l
2023-01-12 15:05:34,124:'\x03'
2023-01-12 15:05:45,404:Key.backspace
2023-01-12 15:05:45,815:Key.backspace
2023-01-12 15:05:46,507:Key.shift
2023-01-12 15:05:47,008:Key.shift
2023-01-12 15:05:47,025:':'
2023-01-12 15:05:47,611:Key.backspace
2023-01-12 15:05:48,141:Key.shift
2023-01-12 15:05:48,357:'"'
2023-01-12 15:05:49,530:Key.space
2023-01-12 15:05:49,705:Key.shift
2023-01-12 15:05:49,977:'"'
2023-01-12 15:05:50,954:Key.ctrl_l
2023-01-12 15:05:51,380:'\x16'
2023-01-12 15:05:54,217:'+'
2023-01-12 15:05:54,995:Key.backspace
2023-01-12 15:05:55,183:Key.backspace
2023-01-12 15:05:55,633:'c'
2023-01-12 15:06:07,566:Key.ctrl_l
2023-01-12 15:06:07,882:'\x13'
2023-01-12 15:06:31,789:Key.ctrl_l
2023-01-12 15:06:32,291:Key.ctrl_l
2023-01-12 15:06:32,310:'\x03'
2023-01-12 15:06:51,043:Key.backspace
2023-01-12 15:06:52,770:Key.ctrl_l
2023-01-12 15:06:53,272:Key.ctrl_l
2023-01-12 15:06:53,302:Key.ctrl_l
2023-01-12 15:06:53,305:'\x16'
2023-01-12 15:06:54,546:Key.backspace
2023-01-12 15:06:54,723:Key.backspace
2023-01-12 15:06:54,964:Key.backspace
2023-01-12 15:06:55,179:Key.backspace
2023-01-12 15:06:55,341:Key.backspace
2023-01-12 15:06:55,497:Key.backspace
2023-01-12 15:06:55,660:Key.backspace
2023-01-12 15:06:55,807:Key.backspace
2023-01-12 15:06:55,952:Key.backspace
2023-01-12 15:06:56,101:Key.backspace
2023-01-12 15:06:56,260:Key.backspace
2023-01-12 15:06:56,410:Key.backspace
2023-01-12 15:06:56,505:Key.backspace
2023-01-12 15:06:59,067:'c'
2023-01-12 15:06:59,644:'h'
2023-01-12 15:06:59,969:'r'
2023-01-12 15:07:00,211:'o'
2023-01-12 15:07:00,409:'m'
2023-01-12 15:07:00,599:'e'
2023-01-12 15:07:02,076:'.'
2023-01-12 15:07:02,487:'b'
2023-01-12 15:07:02,652:'a'
2023-01-12 15:07:02,845:'t'
2023-01-12 15:07:19,860:Key.shift
2023-01-12 15:07:19,865:Key.ctrl_l
2023-01-12 15:07:20,361:Key.ctrl_l
2023-01-12 15:07:20,391:Key.ctrl_l
2023-01-12 15:07:20,421:Key.ctrl_l
2023-01-12 15:07:20,451:Key.ctrl_l
2023-01-12 15:07:20,482:Key.ctrl_l
2023-01-12 15:07:20,511:Key.ctrl_l
2023-01-12 15:07:20,541:Key.ctrl_l
2023-01-12 15:07:20,572:Key.ctrl_l
2023-01-12 15:07:20,592:Key.esc
2023-01-12 15:12:27,584:'r'
2023-01-12 15:12:28,070:Key.backspace
2023-01-12 15:12:28,884:'t'
2023-01-12 15:12:28,952:'r'
2023-01-12 15:12:29,118:'u'
2023-01-12 15:12:29,269:'w'
2023-01-12 15:12:29,271:Key.backspace
2023-01-12 15:12:29,272:'ý'
2023-01-12 15:12:29,348:'o'
2023-01-12 15:12:29,499:'w'
2023-01-12 15:12:29,499:Key.backspace
2023-01-12 15:12:29,500:'õ'
2023-01-12 15:12:29,574:'n'
2023-01-12 15:12:29,735:'g'
2023-01-12 15:12:29,865:'f'
2023-01-12 15:12:29,865:Key.backspace
2023-01-12 15:12:29,865:Key.backspace
2023-01-12 15:12:29,866:Key.backspace
2023-01-12 15:12:29,869:'n'
2023-01-12 15:12:29,869:'g'
2023-01-12 15:12:29,914:Key.space
2023-01-12 15:12:30,101:'t'
2023-01-12 15:12:30,206:'r'
2023-01-12 15:12:30,306:'u'
2023-01-12 15:12:30,436:'n'
2023-01-12 15:12:30,576:'g'
2023-01-12 15:12:30,733:Key.space
2023-01-12 15:12:30,947:'h'
2023-01-12 15:12:31,089:'o'
2023-01-12 15:12:31,208:'j'
2023-01-12 15:12:31,209:Key.backspace
2023-01-12 15:12:31,344:'c'
2023-01-12 15:12:31,349:'v'
2023-01-12 15:12:31,525:Key.space
2023-01-12 15:12:31,525:Key.backspace
2023-01-12 15:12:31,525:Key.backspace
2023-01-12 15:12:31,525:Key.backspace
2023-01-12 15:12:31,526:Key.backspace
2023-01-12 15:12:31,526:'h'
2023-01-12 15:12:31,526:'o'
2023-01-12 15:12:31,526:'j'
2023-01-12 15:12:31,527:'c'
2023-01-12 15:12:31,527:'v'
2023-01-12 15:12:31,527:' '
2023-01-12 15:12:33,119:Key.backspace
2023-01-12 15:12:33,620:Key.backspace
2023-01-12 15:12:33,660:Key.backspace
2023-01-12 15:12:33,680:Key.backspace
2023-01-12 15:12:33,710:Key.backspace
2023-01-12 15:12:33,742:Key.backspace
2023-01-12 15:12:33,772:Key.backspace
2023-01-12 15:12:33,801:Key.backspace
2023-01-12 15:12:33,831:Key.backspace
2023-01-12 15:12:33,861:Key.backspace
2023-01-12 15:12:33,892:Key.backspace
2023-01-12 15:12:33,921:Key.backspace
2023-01-12 15:12:33,951:Key.backspace
2023-01-12 15:12:33,981:Key.backspace
2023-01-12 15:12:34,011:Key.backspace
2023-01-12 15:12:34,042:Key.backspace
2023-01-12 15:12:34,071:Key.backspace
2023-01-12 15:12:34,102:Key.backspace
2023-01-12 15:12:34,131:Key.backspace
2023-01-12 15:12:34,162:Key.backspace
2023-01-12 15:12:34,193:Key.backspace
2023-01-12 15:12:34,222:Key.backspace
2023-01-12 15:12:34,253:Key.backspace
2023-01-12 15:12:34,283:Key.backspace
